,bact_name,Nortriptyline,NHQ,Indole-2-carboxylic acid,MLS000736964-01!,PQS/HQNO,2-Heptyl-4-hydroxyquinoline N-oxide,19-Norepiandrosterone,16.beta.-Hydroxyfurazabol,"(2S,3S)-(-)-3-Phenylglycidol",MLS001401453-01!ZOLPIDEM TARTRATE,MLS000737174-01!,"1(6H)-Pyridazinebutanoic acid, 6-imino-3-(4-methoxyphenyl)-",3-Phenoxypropionic acid,4-(1-Piperazinyl)-1H-indole, Lyso-Sphingomyelin ,"2-Methylamino-1-(3,4-methylenedioxyphenyl)propan-1-one",Gliotoxin,3-(2-Hydroxyethyl)indole,Rha-Rha-C10-C10 (M+H),Massbank:FIO00114 Harman,Phenazine-1-carboxylic Acid,2-Hydroxy-7-methylquinoline-3-carbaldehyde, 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine ,PC(0:0/18:0);  C26H55N1O7P1, Sertraline ,Norbolethone,Pyochelin,2-Hydroxy-6-methylquinoline-3-carbaldehyde,"NCGC00380742-01_C22H25N3O3_9-Methoxy-12-(2-methyl-1-propen-1-yl)-1,2,3,5a,6,11,12,14a-octahydro-5H,14H-pyrrolo[1'',2'':4',5']pyrazino[1',2':1,6]pyrido[3,4-b]indole-5,14-dione",L-Tryptophan, Lyso-PC(16:0) ,"NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid","1H-Indole-3-carboxylic acid, 1-(cyclohexylmethyl)-",L-Tryptophanamide,Coproporphyrin I, Palmitoylcarnitine , DL-Indole-3-lactic acid , Dibutyl phthalate ,Aztreonam,"C9:db-PQS, C9:DB-NQNO",1-O-Octadecyl-sn-glyceryl-3-phosphorylcholine,Azithromycin,Tyr-Trp, 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine ,4-(p-Methoxyphenyl)-2-butanone,"NCGC00169614-02_C24H21N5O4_(1S,3S,12S,14R,27S)-12-Hydroxy-1,3-dimethyl-2,5,15,23,25-pentaazaheptacyclo[12.10.2.1~2,5~.0~6,11~.0~12,27~.0~15,24~.0~17,22~]heptacosa-6,8,10,17,19,21,23-heptaene-4,16,26-trione",PC(20:0/20:4);  C48H89N1O8P1," 1,2-Diarachidonoyl-sn-glycero-3-phosphocholine ","Massbank:UF408702 Sulfamethoxazole|4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",cis-Vaccenic acid," Inosine, 2'-deoxy- ","NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate", Tris(2-butoxyethyl) phosphate , Harmane ," 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine ", 1-Octadecyl-sn-glycero-3-phosphocholine , 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine , Abrine , Azithromycin , 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine ,Ivacaftor,Eicosanoids_12-oxoETE_C20H30O3,(-)-Riboflavin,"5S-Hydroxy-6E,8Z,11Z-eicosatrienoic acid", 1-Behenoyl-2-hydroxy-sn-glycero-3-phosphocholine , Phe-Pro ,"10E,12Z-octadecadienoic acid",1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,DescladinoseAzithromycin,SM(d18:1/25:0);  C48H98N2O6P1,Octocrylene,.gamma.-Phenyl-.gamma.-butyrolactone, Glu-Phe ,7-Oxocholesterol, 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine ,"2,3-Methylenedioxymethcathinone","1,2-Dimethoxy-4-(2-propenyl)benzene",PC(18:1/20:5);  C46H81N1O8P1,"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole", N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine ,3-Hydroxymethylmefenamic acid,1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine,NHQ_C9:db," 1,2-Diheptadecanoyl-sn-glycero-3-phosphocholine ","1,2-dioleoyl-sn-glycero-3-phosphatidylcholine",Gly-Phe, Sulfadimethoxine , Coproporphyrin I ,NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid, 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine , Ethenzamide ,PC(O-18:0/18:1);  C44H89N1O7P1,N-(3-(Aminomethyl)benzyl)acetamidine,MLS000777209-01!phenazine-1-carboxylic acid,Massbank:FIO00571 Caffeine,2-(4-Acetylpyridin-2-yl)benzonitrile," 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine ",D-erythro-C18-Sphingosine, PAF C-16 , 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine ,"2,6-Di-tert-butyl-4-hydroxymethylphenol", 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine , 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine ,"NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one",19-Hydroxycholesterol,Putative Contaminant,NCGC00180497-02!,1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine,Lumisterol 3,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol), 1-Myristoyl-sn-glycero-3-phosphocholine ,LysoPAF, 3-Indoleacetic acid , 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine ,GalNAcbeta1-3Galalpha1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0), 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine ,PC(16:0/18:0);  C42H85N1O8P1,2-Hydroxyphenethyl alcohol,PC(16:0/20:1);  C44H87N1O8P1, 1-Hexadecanoyl-sn-glycero-3-phosphocholine , 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine ,Guanosine, 1-Linoleoylglycerol ,MLS001332469-01!D-Sphingosine123-78-4,SM(d18:2/16:0);  C39H78N2O6P1,Ethyl 4-hydroxyquinoline-2-carboxylate,PC(18:1/22:4);  C48H87N1O8P1,18:1(2S-OH) Ceramide,"Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",SM(d19:1/24:0);  C48H98N2O6P1, D-erythro-C18-Sphingosine ,HHQ,2-(9H-Xanthen-9-yl)-malonic acid,PC(15:0/16:0);  C39H79N1O8P1,Massbank:PR040237 4-Methoxycinnamic acid|3-(4-methoxyphenyl)prop-2-enoic acid,UHQ (mixed MS2 C11:db:UHQ),C11:DB UHQ aka  2-undecenyl-quinoloin-4(1H)-one position of double bond unknown,1-Hexadecyl-sn-glycero-3-phosphocholine,C17-Sphinganine,PC(O-18:1/20:4);  C46H85N1O7P1,PC(17:0/18:1);  C43H85N1O8P1,phenylethylamide 359,Verruculogen,PC(O-16:0/O-16:0);  C40H85N1O6P1
50,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,-0.015236285,-0.0067701344,-0.0028489048,-0.009743587,0.0029309196,-0.03148529,0.005162463,-0.03971745,0.0010017301,0.004879451,-0.02934896,0.04793865,0.006454302,0.013090692,0.023625726,0.0010357226,0.00023197714,0.025306787,-0.020086799,-0.016228527,0.013635966,0.045628954,-0.04516304,-0.011327166,0.05993034,-0.024576332,0.045300685,-0.00480302,-0.01708122,-0.017105777,0.01994735,-0.00068602676,0.078000456,-0.032026857,-0.039020583,-0.04746617,0.0023506626,-0.04382631,0.0026370224,0.0031052392,-0.0052863383,-0.01637385,0.006749794,-0.0028472417,-0.023880975,0.06543516,-0.040224597,0.013328782,0.051222738,0.04391705,0.09211775,0.03640424,-0.018508108,0.040448926,0.004958906,0.015171234,0.014409352,0.032542527,0.054520976,-0.032466058,-0.012918587,-0.0043581226,0.043002672,0.0467208,-0.05534869,0.004469318,0.0031713329,0.011201851,0.017462099,0.018496316,-0.01177014,-0.03212782,0.04436069,0.00976711,-0.020155197,-0.014549048,0.021944184,-0.026322993,-0.018009631,-0.05963906,-0.010583694,-0.04130142,-0.026370846,0.008646355,-0.008699137,0.05697589,0.044831634,-0.006224858,0.053720426,-0.034970943,0.014164745,-0.044126064,-0.0040204916,-0.03474599,0.021517653,0.029717527,-0.03334861,-0.03308447,-0.012207159,0.018062985,-0.017837185,0.075888224,0.013668665,-0.0029625406,0.0049985065,-0.0040204637,-0.05747022,-0.03392009,0.018323608,0.01269581,-0.002840981,-0.009154444,-0.024480104,0.0024257768,-0.021465573,-0.009743731,-0.010910094,0.024445415,0.015768755,0.037254263,0.01598101,0.032981604,-0.0028793442,-0.02089795,-0.065387785,-0.065362364,-0.015967138,-0.029504556,0.09643162,0.013141472,-0.0033619232,-0.058295187,-0.015161936,0.040201176,-0.0014725854,-0.036134377,0.007803084,0.018666662,-0.047333065,-0.047909528,-0.03037073,0.029118365,0.04147841,-0.012364038
51,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__,-0.012522783,0.02237877,-0.007242343,-0.030320438,-0.0047483533,0.01214773,0.0017067153,0.054193888,0.006753767,-0.028964704,-0.014923227,-0.008731442,-0.023591464,-0.010745604,-0.02874017,0.010188577,-0.022887338,0.018604316,0.025656754,-0.016830059,-0.023607023,-0.05202366,-0.0020614243,0.03956702,0.035121422,0.033721257,-0.01966099,-0.0050227023,-0.013977462,-0.029797003,0.021972489,-0.019581737,-0.028661419,-0.021499267,0.038910836,-0.03530492,-0.0048014787,0.040286575,-0.08941588,-0.0028796876,0.032748725,0.0030252389,-0.019183552,0.031038895,0.0029956596,-0.022672055,-0.036031753,-0.021949425,0.028142242,-0.0029528248,-0.043494448,0.0019207784,-0.041124996,-0.020502437,-0.018315237,0.0150799705,0.021892436,-0.015043749,-0.061262574,0.05468363,-0.03689932,0.020709082,-0.0013325122,0.019689417,0.034863457,0.0029272598,0.018473698,0.044244733,-0.026379574,0.035824317,-0.004407773,0.007176456,-0.04120581,-0.0007631912,0.027391724,-0.0050806724,0.096169636,-0.0071392395,-0.024668738,0.0479349,-0.0034922448,0.03415032,0.024397146,0.015822576,-0.0061036437,-0.0031437555,0.025783889,-0.018030846,0.023740428,0.0312897,-0.039881088,0.02352639,-0.003201975,0.03256302,0.00041867702,0.0013712981,-0.02109004,0.016706146,0.0027166305,-0.018034192,0.014904852,-0.022804415,0.030114558,-0.01830227,0.017251967,0.03095771,0.03474741,0.004982546,0.0065285293,0.038495358,-0.015497812,0.009389135,0.072377466,0.007919764,-0.004946372,0.020097248,-0.024690606,-0.0028922667,0.009649782,0.025396716,0.0193044,-0.023580654,-0.014577376,-0.03570539,0.038233913,-0.002331772,-0.013138957,-0.0055256914,0.0015968994,-0.013983429,0.01855546,-0.012996994,-0.028407168,-0.0376712,0.015616041,0.004386602,0.004425415,-0.01720487,0.03341833,-0.0128551535,-0.010665068,-0.008047515,0.0034748686,-0.0025804436
52,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas; s__,0.01889733,-0.0060262247,0.015395655,0.020038094,0.014422693,0.030585619,0.011520713,-0.025974795,-0.0388309,-0.022602253,0.013008562,-0.022785334,-0.02190844,-0.023415567,0.0261744,0.031913854,-0.016981084,0.005670004,0.008144545,-0.022270843,0.012699367,-0.017422803,-0.017085548,0.012900744,0.020374348,0.018434891,0.048031643,-0.0071074534,-0.042522803,0.024458641,-0.054522716,-0.04525723,0.0012179165,0.027971685,0.019566862,0.021940894,-0.013792991,0.011597873,0.013914632,0.022354933,-0.03913853,-0.019507624,-0.013719356,-0.0014880777,0.020223152,-0.020833997,0.038009454,-0.00030870055,0.01487156,-0.04647109,0.0251843,0.023819657,0.0016462919,-0.0051744366,0.0076067345,-0.006021821,-0.029682126,0.0036801668,0.0020174126,0.0043775793,0.010386114,0.014257662,0.010701519,0.0075693293,-0.03347069,6.244548e-05,-0.015285849,-0.040711407,0.009128995,0.0007894963,-0.014283334,0.008822546,0.03504728,-0.06118463,-0.06537069,0.036005996,0.011454673,0.01734056,0.0026388154,-0.021557119,0.0042148167,-0.0022938286,0.030769944,0.0362194,-0.024410293,0.0044508073,0.032129675,0.0028979722,-0.021074854,-0.0030558181,-0.023418538,-0.025640499,-0.018427443,-0.010759086,0.0073425984,-0.0024635994,0.004032816,-0.043403454,-0.008062794,-0.019242166,0.031813234,0.006763394,-0.016644025,-0.023351423,-0.054185625,0.014875686,0.023205742,-0.035966497,-0.014672531,-0.011044949,0.018103503,0.04058387,-0.00015753154,-0.025870059,-0.015514735,-0.0039950726,-0.0040182336,-0.0013819694,-0.017213292,-0.03171028,-0.041065726,-0.014823394,-0.0070897527,0.008157495,-0.014903589,0.023610855,0.03310902,-0.016922474,0.0007338769,-0.008766965,-0.015131254,0.02404908,0.03173047,-0.018117271,0.026406081,0.009255257,-0.009109596,-0.0195188,0.02618815,0.017874246,0.0012825101,-0.043363214,0.013241671,0.003688228
53,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__,0.017752232,0.016965533,0.03705812,0.03670775,0.030123236,0.04037776,0.016698342,-0.055231217,-0.040426,-0.02813488,-0.009447976,0.010506812,-0.026744979,-0.015580076,-0.013288337,0.03709965,-0.019114627,0.032671608,-0.019475402,-0.03057508,0.023005938,-0.025265275,-0.045854263,-0.0064276727,0.029534768,-0.01853547,0.038324405,-0.010424341,-0.053394947,-0.007359109,0.00042542967,-0.041340977,0.04438061,-0.010389685,-0.05072257,-0.0037124655,-0.0027587332,-0.029134698,0.027321532,6.1033243e-05,0.009665238,-0.006226079,-0.018260999,-0.03379312,-0.029786937,0.016058542,0.03234232,0.008206545,0.049717594,-0.015251208,0.06234051,0.016680978,-0.020718347,-0.007855549,0.016456699,0.033987902,0.01800392,0.045888938,0.043617252,-0.009690357,-0.022697033,-0.009480646,-0.00869769,0.027646445,-0.036169074,0.013879012,-0.04347037,-0.04602027,0.025687296,-0.027966216,0.010210812,-0.031685375,0.047554355,-0.02508344,-0.057063732,0.024628574,0.040847287,0.011393287,-0.046699885,-0.024195768,0.017264137,0.026355337,-0.0011419139,0.04429138,0.0046662916,0.025847815,0.04926843,-0.021135757,0.0071656276,-0.040966634,-0.023031328,-0.04149888,-0.044140305,-0.028822822,0.0052758264,0.018042194,-0.037832554,-0.017867086,0.042030647,0.029624954,-0.02235606,0.026488332,-0.018304495,-0.06479276,-0.04007362,-0.010437528,0.01011516,0.01086204,-0.01813048,0.0065812455,-0.029100077,-0.0022725668,-0.0040052417,-0.028479349,-0.0432282,0.03172064,0.032487437,0.0033803857,-0.0132236555,0.0031782463,-0.012749434,0.028450027,0.0063064634,0.015483076,-0.029805157,0.0014507325,0.03157865,-0.042658634,0.06475151,-0.010475011,0.018604081,-0.004406904,0.04353858,0.022394676,-0.012086931,-0.018878188,-0.023238778,-0.0045376313,-0.0017846872,0.009978482,-0.015371471,-0.0012804414,0.017918129,0.019355679
54,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__xenophagum,-0.024725532,0.0021741465,0.0044245846,-0.0028223163,-5.4709864e-05,-0.0016532909,-0.0043770005,-0.007789209,-0.03265616,-0.020685412,-0.028081084,-0.026630364,-0.023339989,0.007795755,-0.010504639,0.009400311,-0.01676128,0.008344227,0.0017502373,-0.029114826,-0.017336112,-0.034352433,-0.014777963,-0.020776162,-0.013711985,-0.025685653,-0.004882223,0.00053169596,-0.015205204,-0.014102524,0.009088988,-0.005898279,0.0010996022,-0.013035008,-0.042236112,0.002745561,0.008166458,-0.004210284,0.01972587,-0.0020633955,0.016411599,0.010840336,-0.012667857,0.019529767,0.011361941,-0.015969116,0.016279725,0.002058251,-0.016116101,0.009710299,0.026475105,0.042183615,-0.027949924,-0.036603622,0.016636416,0.0063531743,0.0040451065,0.024450237,0.0009509468,0.015435904,-0.017639808,0.026149176,0.009236387,0.032116994,-0.0058391453,0.032742973,-0.035512365,-0.008246732,0.009804314,-0.014909771,0.015611935,-0.012319347,0.0063196756,-0.010779276,-0.03366121,0.024832573,0.01762032,0.0014485708,-0.03487523,0.007326976,0.03888382,0.012440601,0.029382389,0.06998206,0.011012785,-0.028679002,0.012938853,-0.025286838,-0.013103109,0.017882738,-0.022242952,-0.00899635,-0.0061028167,-0.009686199,0.0107088005,0.0041303416,-0.017694363,-0.010832753,0.029085796,0.029532742,0.027409162,-0.0021471074,0.015755383,-0.03550107,-0.0336389,-0.0013642454,0.017300485,-0.005118176,-0.04204099,-0.01552763,0.00635853,0.024750989,0.014564015,-0.026036197,-0.007945954,0.03205804,0.008464961,0.008625832,0.002481414,-0.011899423,-0.008851065,0.012637937,-0.002163502,0.0031485632,-0.013624851,0.041274123,0.016887052,-0.0033661583,0.0050736596,-0.028422166,0.0129888095,0.027392624,0.04009037,0.0038342432,0.02425995,-0.012527027,-0.017254625,-0.025152016,0.03657257,-0.008279899,-0.013202837,-0.009298228,0.023808673,0.005255619
55,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,-0.01008711,-0.043433275,-0.054006,-0.029660108,-0.053734384,0.006707732,-0.03634329,0.032671988,-0.026113492,-0.0013134686,0.04124349,-0.0757105,-0.0058691273,0.067940034,-0.07397585,-0.08095155,-0.0034983999,-0.01479282,0.031197868,-0.013030371,-0.04857637,-0.05985338,0.038895376,-0.022291541,-0.08235179,-0.050286815,-0.07042479,0.009879804,0.027162919,0.0106876055,0.039795842,0.04088233,-0.06368491,0.04089189,-0.013119141,-0.011883441,0.028397609,-0.01701877,0.004837884,-0.03324499,0.05842172,-0.00017830275,-0.01912893,0.043193385,0.043665566,0.0068014753,0.040250044,0.046270058,-0.01364404,0.03964663,-0.0045706443,-0.037453387,0.035311807,-0.017760778,0.00551629,0.003688482,0.01597376,0.012485121,-0.022731816,0.023771152,0.0047980133,0.037287418,-0.04298925,-0.020948749,0.041040074,0.049134683,-0.02455276,0.029245257,0.043534398,0.015355914,0.011431429,0.04436832,-0.047698256,0.039806593,0.043092545,-0.06912733,-0.012371225,0.028034268,-0.0056028105,0.027003158,0.052023817,0.031823777,-0.005530151,-0.008501455,0.026574235,0.04220545,-0.033856455,-0.034281775,-0.047076445,3.219587e-05,-0.03380409,0.04464476,0.015596283,0.010329623,-0.052392688,0.009981816,0.03114896,0.052200925,0.041439537,0.025252365,0.0005429358,-0.06214307,-0.0020395566,-0.039786614,0.011807953,-0.027003432,0.034354307,0.05229231,-0.037085272,0.011732992,-0.05516367,-0.0019980336,-0.03451455,0.011889737,0.049747836,0.017065637,0.034311514,0.0021901787,0.02108141,-0.010364159,-0.015901513,0.005133671,0.017436033,0.01629045,0.044171758,0.017497852,-0.0005763235,0.04624993,-0.039650213,0.004616588,0.014891081,0.019322619,0.012673432,-0.01534023,0.0003247929,-0.018868081,-0.061398476,0.010564693,0.02236788,-0.014031654,0.002644073,0.021870987,-0.054810926,0.038235895
56,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,0.07022914,0.05406029,0.066478975,0.07515318,0.06483343,0.05356736,0.06308266,-0.0013881896,-0.04714605,-0.035161983,0.031647686,-0.007825928,-0.03666495,-0.053136162,0.0064006336,0.026008444,-0.033590626,0.05021574,0.03295242,-0.036713015,0.058855392,-0.03606564,0.031328667,-0.015833585,0.02202795,0.0065574767,-0.024859391,-0.034588825,-0.07535956,0.0388267,-0.06961146,-0.078274816,0.024018737,0.018998243,-0.010621727,0.05855334,-0.04731401,-0.0065970183,0.0033151805,0.047649924,-0.039441265,-0.013169473,-0.012805649,0.050372027,0.038090102,0.008526494,0.0021601382,-0.048646007,0.04253551,-0.048267394,-0.021439439,0.009233565,-0.017172249,-0.022312198,-0.004663409,-0.015483472,-0.054280806,-0.040633492,-0.041785173,-0.019050786,0.04684079,-0.011335918,-0.009202311,0.0067962124,-0.01227748,0.020865679,-0.021504592,-0.051489085,-0.035005387,-0.013054682,0.042040914,0.07134755,-0.03513282,-0.057049617,-0.016092384,0.036314517,0.009642644,-0.03396285,-0.01280362,-0.042757317,0.028628897,-0.007345941,0.013086043,0.00018087773,-0.039293706,-0.010904273,0.031168245,-0.04449533,-0.03391796,5.729961e-05,-0.057295658,-0.04089045,0.0046822554,-0.055800714,0.0062578917,0.048210796,0.05687268,-0.0055094566,-0.005958101,-0.0075089997,0.032387495,-0.013114163,-0.057665087,-0.022769373,-0.054334737,0.0074341474,0.03681793,-0.004364737,0.001497209,-0.024822993,0.020395553,0.056373168,0.009225786,-0.033475574,0.028915277,0.0050910306,-0.039676897,-0.024097513,-0.06629846,-0.047884345,-0.049557034,-0.040186793,0.029826803,0.001631766,-0.02726853,0.07128324,-0.008460887,-0.015576216,0.024043672,-0.05015457,-0.011449557,0.04421015,-0.008778533,-0.022251217,0.034588218,0.019525297,0.03060145,-0.043210074,0.055604097,0.02208813,0.00051912834,-0.04841357,0.007777863,0.009430956
57,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__,-0.0944226,-0.025044858,-0.07557385,-0.09381512,-0.084297925,-0.11607209,-0.0803786,0.059776343,0.0044183824,0.011576645,-0.05908515,-0.08500219,0.017374355,0.13569126,-0.081160516,-0.102469996,0.013695816,-0.030656392,-0.02188564,0.0013256834,-0.073188685,-0.02037085,-0.03563297,0.015914494,-0.10677435,-0.2126636,-0.14722621,-0.008119403,0.088037424,-0.10565979,0.13645981,0.11060232,-0.08443632,-0.03482558,-0.10469555,-0.079421245,0.04467546,-0.063918345,-0.06949483,-0.08351846,0.09487093,0.09461232,0.03850854,0.062935926,-0.031606264,-0.009761711,-0.0108860545,0.037909783,-0.059808236,0.18577553,0.023458157,0.07481891,0.026001094,-0.036083534,0.041776113,0.11263027,0.09748197,0.040571652,0.015850455,0.012261965,-0.07219193,0.049914394,-0.050817825,0.02329862,0.053654596,0.112697646,0.0042770747,0.12592739,0.04689264,-0.005463274,0.044670895,-0.04463921,-0.006478729,0.09770645,0.08576959,-0.04672848,-0.0607474,-0.00032996002,-0.0065710335,0.015328782,0.08604134,0.05822594,-0.08064039,-0.046779677,0.06089203,-0.011530251,-0.05946755,-0.028272042,0.06827134,0.07839189,0.05717155,0.025278933,-0.026183985,-0.018307852,0.02399803,-0.026485361,-0.033664886,0.079736084,0.09648791,0.07202879,-0.025291428,-0.045133196,-0.0034398169,0.050919127,0.0844001,-0.06648115,0.039081514,0.08376332,-0.022021992,0.07509993,0.019846402,-0.06247371,-0.0064801765,-0.0035708994,-0.014867417,0.03796989,0.029799407,0.050927795,0.046943355,0.08476071,0.09652092,0.027545875,0.004565151,0.009915632,0.0040619965,0.020604318,-0.046072144,0.06760046,-0.021428676,0.02534033,-0.014206736,0.008223284,0.05705013,0.03489773,-0.040146653,-0.10131789,-0.064231575,0.014049254,-0.019539202,-0.021844286,-0.006433185,0.09051748,-0.0062702876,-0.025345962
58,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.011625392,0.025699811,0.018365957,0.019267363,0.013205064,0.015189486,0.014201117,0.038175367,-0.027007092,-0.035399884,0.015637117,-0.04420269,-0.029952617,-0.02285559,-0.018105287,0.040329147,-0.0249087,0.001425693,0.033240046,-0.027436603,-0.0054969997,-0.008365623,0.014347732,-0.008363247,-0.01469205,0.010731332,-0.039573044,-0.015857877,-0.03974931,-0.016182132,-0.026156913,-0.049757037,-0.022505922,0.019382786,0.015371864,0.051248316,-0.033801723,0.019706111,0.0024548254,-0.004850419,-0.028945403,-0.00085495756,-0.02073574,0.04414874,0.058302283,-0.038575675,0.015903154,-0.010093565,-0.023685522,-0.028175592,-0.03578998,0.0323835,-0.02280703,-0.046082333,0.0004032679,0.016203003,-0.018911347,-0.04067628,-0.046479974,0.0063883327,0.01530951,0.005832702,-0.03823247,0.023736587,-0.010001394,0.017018747,-0.0060762386,-0.027843868,-0.03527721,-0.019398853,-0.0021331473,0.036420178,-0.029827109,-0.020692926,0.014194719,0.041781787,-0.015272784,0.006218974,-0.007176369,-0.00928985,0.034333758,0.009438666,0.02163558,0.020597376,-0.03541955,-0.044762727,-0.008946007,-0.013618114,-0.021173872,0.020579908,-0.018917266,-0.021623302,-0.012440111,-0.018276671,0.016014654,-0.014226322,0.029387627,0.012045,-0.008042495,0.020552594,0.070938244,-0.008339551,0.01027263,-0.009585355,-0.022704152,0.018019697,0.02105926,0.020820897,-0.015648387,-0.010100947,0.05848345,0.025629018,0.030382898,-0.025336156,0.022523843,0.000808113,-0.009603056,-0.02428306,-0.018029837,-0.031628236,-0.0045392183,-0.05170557,0.024040552,0.036293365,-0.025285944,0.06645674,0.0055164862,-0.011294425,-0.02884829,-0.04283716,0.007387809,0.041353222,0.025971852,-0.024655737,0.020514954,0.026281869,0.007891109,-0.02541443,0.06370745,0.01620908,4.9069153e-05,-0.032310974,0.027900519,-0.0321169
59,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax,-0.012680003,-0.034638382,-0.051227123,-0.03797743,-0.048161898,0.0013410203,-0.023297228,0.08933865,-0.024375243,-0.029609911,-0.0030898966,-0.06284243,-0.029363062,0.041549616,-0.05172588,-0.009565169,-0.027138403,-0.027973726,0.029251087,-0.024546433,-0.05291617,-0.03812955,0.0059323413,0.02265474,-0.027485633,-0.012239448,-0.037782453,-0.0078104464,0.013591571,-0.015124648,0.040516432,0.010753328,-0.0670114,-0.007947449,0.021592593,-0.013388277,0.01215486,0.022040565,-0.026641823,-0.033611156,0.05429447,-0.029611554,-0.035307698,0.033935234,0.03870142,-0.032726403,-0.021410383,0.014675934,-0.021325646,0.024086477,-0.030996202,-0.014387138,-0.00094985706,-0.033634435,0.031110916,-0.0052104075,0.028751465,-7.776712e-05,-0.052725855,0.045817133,-0.032034613,0.0417933,-0.004003819,0.023297856,0.022554869,0.038742185,0.01112252,0.048459586,0.009791021,0.030165585,0.008520964,-0.004257393,-0.0212889,0.034659,0.05348433,-0.05178665,-0.019398695,0.004560711,0.009281128,0.03689841,0.041654706,0.035355672,0.01968442,0.0032209828,0.0113159325,-0.0010850813,-0.045719672,-0.003921106,-0.010049695,0.020130716,-0.0017416435,0.049877536,0.017666232,0.029980756,-0.022501377,-0.04021711,-0.024081295,0.05500005,0.0068704295,0.021136273,0.029384697,-0.014519063,0.041979972,-0.002700049,0.030057626,0.019512724,0.003972446,0.031652845,-0.03727866,0.026839815,-0.014130293,-0.009402292,-0.004322271,-0.014374005,0.020893514,-0.0025905573,0.009954571,-0.0104283905,0.051769506,0.00085671275,-0.0066233044,-0.018006314,0.021491645,0.02981195,0.027047386,-0.0063207517,-0.013641753,0.02449916,-0.040444884,-0.002910214,0.023668068,-0.0044476697,0.019611795,-0.00859882,0.008609463,0.0008440046,-0.023601182,-0.005963013,0.010713602,0.005360353,-0.011780527,0.019186448,-0.019130534,-0.0009852136
